id,State_Code,State_Name,City,Zip_Code,ALand,AWater,Mean
32022447,32,Nevada,Sparks,89436,11275004,267622,62029
32022457,32,Nevada,Sparks,89434,12517275,0,86562
32022467,32,Nevada,Reno,89506,15005344,82923,0
3202247,32,Nevada,Las Vegas,89131,1707320,0,73958
32022477,32,Nevada,Ely,89301,6168912603,740704,81646
32022487,32,Nevada,Carson City,89705,114950488,1613177,129650
32022497,32,Nevada,Carson City,89703,1477223,0,30138
32022507,32,Nevada,Carson City,89706,1570221,0,39127
32022517,32,Nevada,Carson City,89703,1183754,0,34451
3202257,32,Nevada,Las Vegas,89128,3986137,0,44390
3202267,32,Nevada,Las Vegas,89108,663150,0,48262
320227,32,Nevada,Las Vegas,89110,1831624,0,38555
3202277,32,Nevada,N. Las Vegas,89032,2568091,0,56770
3202287,32,Nevada,North Las Vegas,89081,2568007,0,71255
3202297,32,Nevada,North Las Vegas,89031,1529248,0,79166
3202307,32,Nevada,North Las Vegas,89030,4564797,0,42112
3202317,32,Nevada,North Las Vegas,89030,1712286,0,32979
3202327,32,Nevada,Las Vegas,89115,907319,0,54558
3202337,32,Nevada,Las Vegas,89110,1344609,0,74861
3202347,32,Nevada,Las Vegas,89122,1287775,0,60215
3202357,32,Nevada,Henderson,89014,1902140,0,78163
3202367,32,Nevada,Henderson,89074,987185,0,80930
320237,32,Nevada,Las Vegas,89101,646624,0,46403
3202377,32,Nevada,Henderson,89052,2177179,0,95256
3202387,32,Nevada,Henderson,89052,8956334,0,94349
3202397,32,Nevada,Henderson,89015,12705546,0,80562
3202407,32,Nevada,Henderson,89015,69087467,0,78760
3202417,32,Nevada,Overton,89040,2558785,0,44729
3202427,32,Nevada,Henderson,89044,5069739,0,76781
3202437,32,Nevada,Las Vegas,89117,1366928,108508,61097
3202447,32,Nevada,Las Vegas,89178,2573893,0,97198
3202457,32,Nevada,Las Vegas,89141,2327350,0,85369
3202467,32,Nevada,Las Vegas,89147,1364174,0,49988
320247,32,Nevada,Las Vegas,89102,2245909,0,74445
3202477,32,Nevada,Mesquite,89027,10734195,0,58673
3202487,32,Nevada,Las Vegas,89119,4758451,0,94624
3202497,32,Nevada,Gardnerville,89460,10253537,0,57767
3202507,32,Nevada,Minden,89423,108387799,478135,81535
3202517,32,Nevada,Elko,89801,4496334,0,71274
3202527,32,Nevada,Eureka,89316,10814963933,11082875,67208
3202537,32,Nevada,Fernley,89408,106764373,17762479,48819
3202547,32,Nevada,Duckwater,89314,22488682760,15866487,77643
3202557,32,Nevada,Lovelock,89419,15634723159,79934451,56496
3202567,32,Nevada,Reno,89502,2476147,4238,64201
320257,32,Nevada,Las Vegas,89104,1313211,0,57117
3202577,32,Nevada,Reno,89509,11935468,36610,123578
3202587,32,Nevada,Reno,89512,2565911,0,46888
3202597,32,Nevada,Reno,89502,4040248,0,42318
3202607,32,Nevada,Verdi,89439,42906226,624227,101010
3202617,32,Nevada,Reno,89506,15301556,1973899,87828
3202627,32,Nevada,Reno,89506,20815395,0,59823
3202637,32,Nevada,Sparks,89431,2265470,0,41911
3202647,32,Nevada,Incline Village,89451,1469101,0,69853
3202657,32,Nevada,Sparks,89436,11275004,267622,76585
3202667,32,Nevada,Reno,89506,70348514,0,0
320267,32,Nevada,Las Vegas,89121,1209784,0,43366
3202677,32,Nevada,Carson City,89706,39575186,46714,66104
3202687,32,Nevada,Truckee,96161,0,29684290,0
3202697,32,Nevada,Fallon,89406,5825701,0,36705
32027,32,Nevada,Fallon,89406,1004235573,24862868,65521
3202707,32,Nevada,Fallon,89406,1004235573,24862868,73891
3202717,32,Nevada,Las Vegas,89107,2034430,0,56399
3202727,32,Nevada,Las Vegas,89108,934574,0,56317
3202737,32,Nevada,Las Vegas,89107,1731611,0,103306
3202747,32,Nevada,Las Vegas,89101,933886,0,30225
3202757,32,Nevada,Las Vegas,89101,1144317,0,41921
3202767,32,Nevada,Las Vegas,89110,1339510,0,47671
320277,32,Nevada,Las Vegas,89104,976835,0,40767
3202777,32,Nevada,Las Vegas,89110,1340141,0,41832
3202787,32,Nevada,Las Vegas,89110,1330620,0,29445
3202797,32,Nevada,Las Vegas,89101,908489,0,21237
3202807,32,Nevada,Las Vegas,89110,766167,0,39183
3202817,32,Nevada,Las Vegas,89101,1478747,0,42841
3202827,32,Nevada,Las Vegas,89102,2796864,0,99125
3202837,32,Nevada,Las Vegas,89104,1348688,0,31662
3202847,32,Nevada,Las Vegas,89104,1118383,0,33766
3202857,32,Nevada,Las Vegas,89104,1351610,0,36580
3202867,32,Nevada,Las Vegas,89104,1313211,0,57744
320287,32,Nevada,Las Vegas,89104,375335,0,128387
3202877,32,Nevada,Las Vegas,89121,1276359,0,28394
3202887,32,Nevada,Las Vegas,89121,986613,0,57994
3202897,32,Nevada,Las Vegas,89121,1273819,0,72690
3202907,32,Nevada,Las Vegas,89121,2046851,0,25108
3202917,32,Nevada,Las Vegas,89169,1351680,0,31981
3202927,32,Nevada,Las Vegas,89102,3372852,0,28815
3202937,32,Nevada,Las Vegas,89102,441160,0,29260
3202947,32,Nevada,Las Vegas,89169,683026,0,26880
3202957,32,Nevada,Las Vegas,89119,2798927,0,31981
3202967,32,Nevada,Las Vegas,89119,2001779,0,0
320297,32,Nevada,Las Vegas,89119,1009371,0,38025
3202977,32,Nevada,Las Vegas,89119,653630,0,33860
3202987,32,Nevada,Las Vegas,89123,2418732,0,91994
3202997,32,Nevada,Las Vegas,89120,893631,0,43826
3301111,33,New Hampshire,Bethlehem,3574,4232652,9255,56566
3301121,33,New Hampshire,Concord,3301,165645777,8376440,70852
3301131,33,New Hampshire,Farmington,3835,16114565,0,58683
3301141,33,New Hampshire,Henniker,3242,3672985,0,65132
3301151,33,New Hampshire,Lincoln,3251,6971454,114624,49835
3301161,33,New Hampshire,Milton,3851,2092698,4419,52933
3301171,33,New Hampshire,North Haverhill,3774,7886332,1100826,71281
3301181,33,New Hampshire,Rochester,3867,116843170,841263,58875
3301191,33,New Hampshire,Sanbornville,3872,805025,0,69188
33021002,33,New Hampshire,Hampton,3842,2023169,752088,96154
33021012,33,New Hampshire,North Hampton,3862,36036870,1288397,103240
3302102,33,New Hampshire,Goffstown,3045,40241477,1011981,91460
33021022,33,New Hampshire,Newmarket,3857,6755695,3197532,91109
33021032,33,New Hampshire,Portsmouth,3801,5687704,5014807,100267
33021042,33,New Hampshire,Salem,3079,8366151,216911,86470
33021052,33,New Hampshire,Salem,3079,13445186,505320,101335
33021062,33,New Hampshire,Newton,3858,25661612,393396,87585
33021072,33,New Hampshire,Kingston,3848,50901074,3184188,99536
33021082,33,New Hampshire,Exeter,3833,6135704,297232,46742
33021092,33,New Hampshire,Portsmouth,3801,14642212,295392,73021
33021102,33,New Hampshire,Hampton,3842,0,131637634,0
33021112,33,New Hampshire,Lee,3861,81863781,2010309,90551
3302112,33,New Hampshire,Nashua,3064,1010975,54188,42137
33021122,33,New Hampshire,Dover,3820,4486317,1199841,65210
33021132,33,New Hampshire,Somersworth,3878,10859564,240579,87641
33021142,33,New Hampshire,Rochester,3867,21348205,0,100134
33021152,33,New Hampshire,Rochester,3867,7233816,222493,58845
33021162,33,New Hampshire,Barrington,3825,120699933,5024033,81351
33021172,33,New Hampshire,Farmington,3835,96394781,824183,38251
33021182,33,New Hampshire,Meriden,3770,244175452,3807305,98971
33021192,33,New Hampshire,Newport,3773,112832840,206600,67382
330212,33,New Hampshire,Laconia,3246,12738489,3225563,68507
33021202,33,New Hampshire,Charlestown,3603,92720310,5817451,53488
33021212,33,New Hampshire,Claremont,3743,56588941,680336,56451
3302122,33,New Hampshire,Nashua,3062,10861541,102330,105175
3302132,33,New Hampshire,Merrimack,3054,30932453,530038,124536
3302142,33,New Hampshire,Wilton,3086,66694632,244914,80171
3302152,33,New Hampshire,Antrim,3440,92395482,2128601,72228
3302162,33,New Hampshire,Pembroke,3275,59006028,414803,80458
3302172,33,New Hampshire,Penacook,3303,13543345,796616,82095
3302182,33,New Hampshire,Warner,3278,216892902,2116184,84167
3302192,33,New Hampshire,Pembroke,3275,16872069,734081,48606
33022,33,New Hampshire,Meredith,3253,35505338,27769408,76340
3302202,33,New Hampshire,Londonderry,3053,36418737,165333,94218
3302212,33,New Hampshire,Fremont,3044,44305937,722775,100683
330222,33,New Hampshire,Ctr. Ossipee,3814,183263475,12461610,57139
3302222,33,New Hampshire,Exeter,3833,51645785,99651,115613
3302232,33,New Hampshire,Stratham,3885,39111653,944273,124010
3302242,33,New Hampshire,Salem,3079,12773342,608960,94391
3302252,33,New Hampshire,Windham,3087,30857144,2395258,120736
3302262,33,New Hampshire,Durham,3824,8120591,1308739,78689
3302272,33,New Hampshire,Rollinsford,3869,18887053,767192,80179
3302282,33,New Hampshire,Strafford,3884,127320719,5750513,97931
3302292,33,New Hampshire,Charlestown,3603,92720310,5817451,53372
3302302,33,New Hampshire,Meredith,3253,68044220,10188447,97983
3302312,33,New Hampshire,Ctr. Barnstead,3225,108637187,5347263,79446
330232,33,New Hampshire,Fitzwilliam,3447,186974510,4133308,70618
3302322,33,New Hampshire,Laconia,3246,3932103,18900,68394
3302332,33,New Hampshire,Laconia,3246,12738489,3225563,43489
3302342,33,New Hampshire,Alton,3809,162905033,49995227,68661
3302352,33,New Hampshire,North Conway,3860,252137082,2678641,51431
3302362,33,New Hampshire,Tamworth,3886,581516534,12388370,52830
3302372,33,New Hampshire,Sanbornville,3872,161310903,14663095,48583
3302382,33,New Hampshire,Ctr. Tuftonboro,3816,106071696,23383280,75274
3302392,33,New Hampshire,Nelson,3457,388093809,17221274,77114
3302402,33,New Hampshire,Fitzwilliam,3447,186974510,4133308,64629
3302412,33,New Hampshire,E. Swanzey,3446,116626776,924231,91507
330242,33,New Hampshire,Winchester,3470,142349951,1417968,55289
3302422,33,New Hampshire,Keene,3431,17828847,314273,39859
3302432,33,New Hampshire,Keene,3431,25313915,71151,95210
3302442,33,New Hampshire,Winchester,3470,142349951,1417968,52939
3302452,33,New Hampshire,Stark,3582,565533927,7518969,44553
3302462,33,New Hampshire,Berlin,3570,17859951,752820,36446
3302472,33,New Hampshire,Gorham,3581,404244066,3817354,68583
3302482,33,New Hampshire,Littleton,3561,129765290,10379659,44188
3302492,33,New Hampshire,Lincoln,3251,800212383,3807498,41216
3302502,33,New Hampshire,Piermont,3779,327770321,8492610,70467
3302512,33,New Hampshire,Plymouth,3264,72846015,1487426,40741
330252,33,New Hampshire,Jefferson,3583,664931419,1090549,67882
3302522,33,New Hampshire,Bristol,3222,99304710,14062444,38231
3302532,33,New Hampshire,Hanover,3755,115264972,2058325,157407
3302542,33,New Hampshire,Lebanon,3766,45563157,1645394,57982
3302552,33,New Hampshire,Manchester,3104,4408703,276142,77910
3302562,33,New Hampshire,Manchester,3102,515285,0,72050
3302572,33,New Hampshire,Manchester,3104,2811354,0,99206
3302582,33,New Hampshire,Manchester,3109,12412155,2185826,94296
3302592,33,New Hampshire,Manchester,3104,504285,0,54163
3302602,33,New Hampshire,Manchester,3103,693902,0,52837
3302612,33,New Hampshire,Manchester,3101,1540046,34074,41610
330262,33,New Hampshire,Canaan,3741,403786085,9682167,97511
3302622,33,New Hampshire,Manchester,3102,1933219,93363,50319
3302632,33,New Hampshire,Manchester,3101,4065332,264652,80590
3302642,33,New Hampshire,Goffstown,3045,36788437,158600,85155
3302652,33,New Hampshire,Bedford,3110,26176511,367318,123333
3302662,33,New Hampshire,Nashua,3060,5779927,608315,80481
3302672,33,New Hampshire,Nashua,3063,3250392,55987,79770
3302682,33,New Hampshire,Nashua,3064,1010975,54188,49113
3302692,33,New Hampshire,Nashua,3060,2717115,114911,25284
3302702,33,New Hampshire,Nashua,3060,5062546,332822,96270
3302712,33,New Hampshire,Nashua,3062,3067445,0,89692
330272,33,New Hampshire,Lebanon,3766,58869325,975945,77600
3302722,33,New Hampshire,Nashua,3062,4114823,288279,63198
3302732,33,New Hampshire,Hudson,3051,7874025,423891,84957
3302742,33,New Hampshire,Merrimack,3054,15176772,1560821,71997
3302752,33,New Hampshire,Merrimack,3054,30932453,530038,133776
3302762,33,New Hampshire,Amherst,3031,39992552,1053648,109143
3302772,33,New Hampshire,Hollis,3049,82254966,1442104,118896
3302782,33,New Hampshire,Wilton,3086,66694632,244914,65016
3302792,33,New Hampshire,Francestown,3043,186485132,3787114,76762
3302802,33,New Hampshire,Peterborough,3458,97686576,1050414,44942
3302812,33,New Hampshire,Pelham,3076,26682701,508023,122178
330282,33,New Hampshire,Manchester,3104,2811354,0,77164
3302822,33,New Hampshire,Hooksett,3106,32445651,1531913,110111
3302832,33,New Hampshire,Pembroke,3275,59006028,414803,57047
3302842,33,New Hampshire,Concord,3301,4311966,36041,101101
3302852,33,New Hampshire,Concord,3301,14205361,2083068,61134
3302862,33,New Hampshire,Pembroke,3275,3064563,115687,35634
3302872,33,New Hampshire,Loudon,3307,119303605,1665296,71785
3302882,33,New Hampshire,Contoocook,3229,112321950,4637554,126550
3302892,33,New Hampshire,New London,3257,58232176,7989264,96158
3302902,33,New Hampshire,Franklin,3235,32922776,779889,49184
3302912,33,New Hampshire,Pembroke,3275,16872069,734081,42345
330292,33,New Hampshire,Manchester,3103,1504875,0,57118
3302922,33,New Hampshire,Derry,3038,21643740,563512,113724
3302932,33,New Hampshire,Derry,3038,5529061,0,53656
3302942,33,New Hampshire,Londonderry,3053,36418737,165333,99322
3302952,33,New Hampshire,Londonderry,3053,10460160,0,135408
3302962,33,New Hampshire,Sandown,3873,36131062,1261550,95817
3302972,33,New Hampshire,Deerfield,3037,131769336,3454057,85338
3302982,33,New Hampshire,Brentwood,3833,43407154,573172,116549
3302992,33,New Hampshire,Seabrook,3874,14328356,1980056,56797
34011005,34,New Jersey,Somerset,8873,19359592,20234,118267
34011015,34,New Jersey,South Plainfield,7080,21486907,90430,98703
34011025,34,New Jersey,Stone Harbor,8247,3734560,1947444,103736
34011035,34,New Jersey,Tenafly,7670,11878582,1498167,146397
34011045,34,New Jersey,Union Beach,7735,4614242,259893,78814
34011055,34,New Jersey,Williamstown,8094,6207258,308231,86547
34011065,34,New Jersey,Waretown,8758,2327563,67183,76310
34011075,34,New Jersey,Somerset,8873,3608315,134155,95929
34011085,34,New Jersey,Wildwood,8260,3986818,294210,43521
34011095,34,New Jersey,Wood  Ridge,7075,2884078,1677,104538
3401555,34,New Jersey,Absecon,8201,14162656,4528732,78832
3401565,34,New Jersey,Greendell,7839,3490947,41862,88484
3401575,34,New Jersey,Avenel,7001,9013332,78517,81132
3401585,34,New Jersey,Beachwood,8722,7156311,1325,84390
3401595,34,New Jersey,Berlin,8009,9307774,35572,89152
3401605,34,New Jersey,Boonton,7005,6043152,417502,98540
3401615,34,New Jersey,Brielle,8730,4540917,1594903,134525
3401625,34,New Jersey,Cape May Court House,8210,3932253,83076,64796
3401635,34,New Jersey,West Cape May,8204,763965,47259,66161
3401645,34,New Jersey,Chester,7930,4123955,4041,113362
3401655,34,New Jersey,Williamstown,8094,1661696,161549,71443
3401665,34,New Jersey,Whiting,8759,11099805,125914,37034
3401675,34,New Jersey,Dumont,7628,5048926,7229,102058
3401685,34,New Jersey,Voorhees,8043,7243266,109286,64123
3401695,34,New Jersey,Englewood Cliffs,7632,5506592,3223028,147784
3401705,34,New Jersey,Scotch Plains,7076,3469670,0,125178
3401715,34,New Jersey,Fords,8863,6922761,2119,90791
3401725,34,New Jersey,Garfield,7026,5467589,207293,60672
3401735,34,New Jersey,Cherry Hill,8034,7317476,225555,83759
3401745,34,New Jersey,Haddonfield,8033,7242346,115640,135561
3401755,34,New Jersey,Phillipsburg,8865,3210368,0,77782
3401765,34,New Jersey,Vernon,7462,11184480,1724021,85678
3401775,34,New Jersey,South Toms River,8757,12811301,0,46919
3401785,34,New Jersey,Newton,7860,508591,0,119528
3401795,34,New Jersey,Cherry Hill,8034,2999868,4034,83863
3401805,34,New Jersey,Laurence Harbor,8879,7638757,141795,93282
3401815,34,New Jersey,Leonardo,7737,1543024,21499,82880
3401825,34,New Jersey,Lodi,7644,5885023,45221,64968
3401835,34,New Jersey,Manasquan,8736,3572648,2967755,110852
3401845,34,New Jersey,Medford Lakes,8055,2951403,336335,115281
3401855,34,New Jersey,Milltown,8850,4019301,110922,104165
3401865,34,New Jersey,Great Meadows,7838,2917247,453316,77131
3401875,34,New Jersey,Neptune City,7753,2321012,1056,70885
3401885,34,New Jersey,North Arlington,7031,6434383,117804,83894
3401895,34,New Jersey,Norwood,7648,7213203,22642,118113
3401905,34,New Jersey,Ogdensburg,7439,5707301,112705,91850
3401915,34,New Jersey,Park Ridge,7656,6752350,54435,121647
3401925,34,New Jersey,Pennsville,8070,26097768,928579,68767
3401935,34,New Jersey,Plainsboro,8536,1964973,8281,97605
3401945,34,New Jersey,Port Norris,8349,16142687,1415567,60759
3401955,34,New Jersey,Mount Laurel,8054,8783046,36752,97457
3401965,34,New Jersey,Cape May,8204,6457538,81193,62408
3401975,34,New Jersey,Roosevelt,8555,5024199,23976,86427
3401985,34,New Jersey,Saddle River,7458,12717576,140350,130663
3401995,34,New Jersey,Sewaren,7077,2460352,130418,94519
34021005,34,New Jersey,Quakertown,8868,59058190,505064,119500
34021015,34,New Jersey,Ringoes,8551,35866504,75880,121976
34021025,34,New Jersey,Trenton,8611,500236,0,47722
34021035,34,New Jersey,Trenton,8618,555512,43721,32879
34021045,34,New Jersey,Trenton,8609,509844,9819,37220
3402105,34,New Jersey,Englewood,7631,2856909,0,142408
34021055,34,New Jersey,Hamilton,8619,4954959,119654,66704
34021065,34,New Jersey,Hamilton,8610,4623635,75545,76673
34021075,34,New Jersey,Ewing,8638,3779544,40259,104363
34021085,34,New Jersey,Princeton,8540,11023111,12031,137131
34021095,34,New Jersey,East Windsor,8520,3337312,102184,91445
34021105,34,New Jersey,Piscataway,8854,2180383,8730,113559
34021115,34,New Jersey,South Plainfield,7080,1674148,0,106241
34021125,34,New Jersey,Colonia,7067,2337772,0,124638
34021135,34,New Jersey,Edison,8817,3364258,15028,96421
34021145,34,New Jersey,Metuchen,8840,2511439,5082,119343
3402115,34,New Jersey,Fair Lawn,7410,2864113,10609,92156
34021155,34,New Jersey,Iselin,8830,3171743,1380,96848
34021165,34,New Jersey,Fords,8863,1524635,0,90681
34021175,34,New Jersey,Perth Amboy,8861,544245,0,76067
34021185,34,New Jersey,New Brunswick,8901,1636457,393656,65377
34021195,34,New Jersey,North Brunswick,8902,3260258,0,69838
34021205,34,New Jersey,E Brunswick,8816,5174357,530,116981
34021215,34,New Jersey,South River,8882,963760,84817,69122
34021225,34,New Jersey,Parlin,8859,4241180,3074935,91816
34021235,34,New Jersey,Parlin,8859,1732079,0,91850
34021245,34,New Jersey,Spotswood,8884,2103182,757,87362
3402125,34,New Jersey,Fort Lee,7024,565621,0,88310
34021255,34,New Jersey,Kendall Park,8824,8369712,6864,129194
34021265,34,New Jersey,Plainsboro,8536,8367702,303773,107549
34021275,34,New Jersey,E Brunswick,8816,5991223,68516,90611
34021285,34,New Jersey,Atlantic Highlands,7716,21754445,3650600,116683
34021295,34,New Jersey,Keyport,7735,1340308,41113,83375
34021305,34,New Jersey,Matawan,7747,2572007,94910,121080
34021315,34,New Jersey,Rumson,7760,9105317,3182570,157851
34021325,34,New Jersey,Oceanport,7757,6393708,1483529,101124
34021335,34,New Jersey,West Long Branch,7764,4336131,86667,101849
34021345,34,New Jersey,Asbury Park,7712,918440,72774,67512
3402135,34,New Jersey,Garfield,7026,530282,24079,47730
34021355,34,New Jersey,Neptune,7753,3258738,53157,98811
34021365,34,New Jersey,Sea Girt,8750,4002571,49354,101032
34021375,34,New Jersey,Morganville,7751,9511582,18163,135489
34021385,34,New Jersey,Englishtown,7726,5983740,48214,126851
34021395,34,New Jersey,Freehold Twp.,7728,50261933,300227,105021
34021405,34,New Jersey,Jackson,8527,6447152,105571,106684
34021415,34,New Jersey,Shrewsbury,7702,5885747,82604,106209
34021425,34,New Jersey,Butler,7405,1623160,43976,88030
34021435,34,New Jersey,Boonton,7005,2037736,62955,93536
34021445,34,New Jersey,Parsippany,7054,1146042,52796,102981
3402145,34,New Jersey,Hackensack,7601,602144,0,71235
34021455,34,New Jersey,Whippany,7981,9337073,96970,120840
34021465,34,New Jersey,Madison,7940,2993562,4054,160263
34021475,34,New Jersey,Morristown,7960,2139627,118063,101679
34021485,34,New Jersey,Dover,7801,9291709,350754,89605
34021495,34,New Jersey,Mine Hill,7803,7594385,194224,89156
340215,34,New Jersey,Brigantine,8203,10719909,11912700,88374
34021505,34,New Jersey,Randolph,7869,11009843,325039,152700
